intExpID,Column,total_users,intSeg,intArr,intDel,intSta,intRep,intDelRate,intActRate,intByteSize,floatBuf,algorithm_used,Seg_Dur,Codec,Width,Height,Resolutions,FPS,Play_Pos,RTT,Protocol,Clae,Duanmu,Yin,Yu,P1203,log_Clae,log_Duanmu,log_Yin,log_Yu,log_P1203,intUser,port,rtt_qos,tp_qos,p_qos
93,10,2,3,2938,731,0,378,1971,720,180164,4649,elastic,2000,h264,384,216,384x216,24,4000,18.074,HTTP/1.1,0.417,46.898,718.545,0.286,1.9,-0.379863945,1.671154322,2.856453972,-0.5436339669,0.278753601,2,37468,19.799,266995.1556,64
98,11,2,3,2382,448,0,378,3217,720,180164,4662,arbiter,2000,h264,384,216,384x216,24,4000,8.943,HTTP/1.1,0.417,46.898,718.545,0.286,1.9,-0.379863945,1.671154322,2.856453972,-0.5436339669,0.278753601,2,54080,6.416,448534.202,64
72,7,2,7,7175,332,0,378,2084,345,86490,8168,bba,2000,h264,384,216,384x216,24,12000,0.529,HTTP/1.1,0.554,47.408,2371.915,0.359,1.899,-0.2564902353,1.675851634,3.375099122,-0.4449055514,0.2785249647,1,50582,39.822,315684.854,31
72,7,2,7,7927,317,0,378,2182,345,86490,7798,bba,2000,h264,384,216,384x216,24,12000,0.488,HTTP/1.1,0.554,47.408,2371.915,0.359,1.899,-0.2564902353,1.675851634,3.375099122,-0.4449055514,0.2785249647,2,44560,0.504,301433.9596,31
79,7,2,30,92279,3019,1855,4375,2814,4249,1062270,2000,average,2000,h264,1920,1080,1920x1080,24,58000,14.887,HTTP/1.1,1.888,68.792,85675.278,-17.546,1.898,0.27600199,1.837537936,4.932855522,0,0.2782962081,1,39208,26.825,357623.8429,368
85,7,2,25,74797,1792,1014,1801,2489,2230,557692,2000,exponential,2000,h264,736,414,736x414,24,48000,18.528,HTTP/1.1,1.674,65.561,51822.48,-17.973,1.898,0.2237554537,1.816645569,4.714518193,0,0.2782962081,2,50242,31.794,321891.5568,194
14,2,5,39,108573,144,0,2422,18571,1337,334285,2292,arbiter,2000,h264,1280,720,1280x720,24,76000,0.299,HTTP/1.1,2.657,68.983,123026.001,-22.332,1.897,0.4243915544,1.838742077,5.089996907,0,0.2780673309,1,37066,0.118,3829118.923,68
72,7,2,8,8514,259,0,378,2360,305,76431,8830,bba,2000,h264,384,216,384x216,24,14000,0.487,HTTP/1.1,0.563,47.426,2750.492,0.361,1.897,-0.2494916051,1.676016497,3.439410386,-0.4424927981,0.2780673309,1,50590,0.076,321537.7839,28
72,7,2,8,9131,298,0,378,2051,305,76431,8594,bba,2000,h264,384,216,384x216,24,14000,1.05,HTTP/1.1,0.563,47.426,2750.492,0.361,1.897,-0.2494916051,1.676016497,3.439410386,-0.4424927981,0.2780673309,2,44568,0.185,285321.3229,28
14,2,5,45,115690,520,163,3918,8941,2324,581165,2000,arbiter,2000,h264,1920,1080,1920x1080,24,88000,9.962,HTTP/1.1,3.272,72.11,164067.655,-19.317,1.896,0.514813295,1.857995496,5.215022971,0,0.277838333,4,48532,9.193,1206820.107,156
72,7,2,9,9575,332,0,378,2131,353,88472,9770,bba,2000,h264,384,216,384x216,24,16000,0.512,HTTP/1.1,0.569,47.439,3129.069,0.363,1.896,-0.2448877336,1.676135526,3.49541514,-0.440093375,0.277838333,1,50598,23.01,403304.8682,32
72,7,2,9,10327,323,0,378,2191,353,88472,9399,bba,2000,h264,384,216,384x216,24,16000,0.56,HTTP/1.1,0.569,47.439,3129.069,0.363,1.896,-0.2448877336,1.676135526,3.49541514,-0.440093375,0.277838333,2,44576,0.154,301831.1877,32
84,7,2,30,91178,2150,984,3091,2828,3040,760048,2000,conventional,2000,h264,1280,720,1280x720,24,58000,35.133,HTTP/1.1,2.369,71.156,95897.524,-17.153,1.896,0.3745650607,1.852211526,4.981807394,0,0.277838333,1,49608,19.852,367929.0847,264
84,7,2,37,104433,1083,0,3091,3485,1887,471811,2011,conventional,2000,h264,1280,720,1280x720,24,72000,54.369,HTTP/1.1,1.698,63.888,89120.672,5.087,1.896,0.2299376859,1.805419293,4.949978453,0.7064617376,0.277838333,2,43626,26.413,494386.9136,145
20,1,5,45,116509,519,136,4375,9938,2579,644772,2000,arbiter,2000,h264,1920,1080,1920x1080,24,88000,13.667,HTTP/1.1,3.096,71.054,155116.462,-20.446,1.895,0.490800952,1.851588532,5.190657891,0,0.2776092143,4,47028,5.198,1506448.584,163
72,7,2,10,10696,307,0,378,2032,311,77982,10650,bba,2000,h264,384,216,384x216,24,18000,0.555,HTTP/1.1,0.575,47.45,3507.646,0.365,1.895,-0.2403321553,1.676236217,3.545015757,-0.4377071355,0.2776092143,1,50606,36.785,313821.484,28
72,7,2,10,11468,302,0,378,2065,311,77982,10259,bba,2000,h264,384,216,384x216,24,18000,0.478,HTTP/1.1,0.575,47.45,3507.646,0.365,1.895,-0.2403321553,1.676236217,3.545015757,-0.4377071355,0.2776092143,2,44584,0.463,285957.7082,28
14,2,5,38,104393,442,167,3091,7427,1641,410358,2000,arbiter,2000,h264,1280,720,1280x720,24,74000,0.3,HTTP/1.1,2.378,68.308,113046.258,-18.235,1.894,0.3762118503,1.83447157,5.053256191,0,0.2773799747,2,48758,0.148,1010113.908,75
72,7,2,11,11853,324,0,378,2112,342,85541,11494,bba,2000,h264,384,216,384x216,24,20000,0.528,HTTP/1.1,0.58,47.459,3886.223,0.366,1.894,-0.2365720064,1.676318583,3.589527718,-0.4365189146,0.2773799747,1,50614,32.892,326977.7727,31
72,7,2,11,12533,311,0,378,2200,342,85541,11194,bba,2000,h264,384,216,384x216,24,20000,0.511,HTTP/1.1,0.58,47.459,3886.223,0.366,1.894,-0.2365720064,1.676318583,3.589527718,-0.4365189146,0.2773799747,2,44592,0.553,303277.732,31
72,7,2,12,12905,311,0,378,2081,323,80918,12442,bba,2000,h264,384,216,384x216,24,22000,0.605,HTTP/1.1,0.584,47.466,4264.8,0.367,1.893,-0.2335871529,1.676382635,3.62989867,-0.4353339357,0.277150614,1,50622,48.747,304162.84,29
72,7,2,13,14026,285,0,378,2007,286,71518,13322,bba,2000,h264,384,216,384x216,24,24000,0.553,HTTP/1.1,0.588,47.473,4643.377,0.368,1.893,-0.2306226739,1.676446677,3.666833946,-0.4341521813,0.277150614,1,50630,40.386,310147.8974,26
72,7,2,12,13677,298,0,378,2172,323,80918,12051,bba,2000,h264,384,216,384x216,24,22000,0.446,HTTP/1.1,0.584,47.466,4264.8,0.367,1.893,-0.2335871529,1.676382635,3.62989867,-0.4353339357,0.277150614,2,44600,0.516,300930.9053,29
72,7,2,13,14854,275,0,378,2080,286,71518,12875,bba,2000,h264,384,216,384x216,24,24000,0.539,HTTP/1.1,0.588,47.473,4643.377,0.368,1.893,-0.2306226739,1.676446677,3.666833946,-0.4341521813,0.277150614,2,44608,0.365,291337.0478,26
15,4,5,55,124703,1855,2052,4375,8193,7599,1899904,2000,arbiter,2000,h264,1920,1080,1920x1080,24,108000,16.542,HTTP/1.1,3.832,75.881,230980.656,-16.501,1.892,0.5834255004,1.880133046,5.36357561,0,0.2769211321,3,46506,14.182,809121.4856,303
34,1,3,21,24814,164,0,378,5693,466,116719,18393,logistic,2000,h264,384,216,384x216,24,40000,92.24,HTTP/1.1,0.475,47.13,6559.497,0.319,1.892,-0.3233063904,1.67329744,3.816870538,-0.4962093169,0.2769211321,2,57112,1.7,2421410.084,29
72,7,2,14,15126,213,0,378,1962,208,52246,14223,bba,2000,h264,384,216,384x216,24,26000,0.555,HTTP/1.1,0.591,47.478,5021.954,0.369,1.892,-0.2284125191,1.676492416,3.70087273,-0.4329736338,0.2769211321,1,50638,42.824,325874.0303,20
72,7,2,14,15936,202,0,378,2069,208,52246,13793,bba,2000,h264,384,216,384x216,24,26000,0.563,HTTP/1.1,0.591,47.478,5021.954,0.369,1.892,-0.2284125191,1.676492416,3.70087273,-0.4329736338,0.2769211321,2,44616,0.149,301671.9947,20
90,10,2,58,139764,2234,1122,4375,6504,7266,1816520,2000,exponential,2000,h264,1920,1080,1920x1080,24,114000,14.358,HTTP/1.1,3.831,74.449,220337.983,-16.901,1.892,0.583312152,1.871858869,5.34308937,0,0.2769211321,1,55308,12.124,825892.6643,405
4,1,5,4,2704,77,0,378,18266,703,175814,6206,elastic,2000,h264,384,216,384x216,24,6000,19.136,HTTP/1.1,0.419,46.817,958.06,0.274,1.891,-0.377785977,1.670403581,2.981392708,-0.5622494372,0.2766915288,1,54424,0.329,4384483.188,34
4,1,5,4,2587,179,0,378,7857,703,175814,6304,elastic,2000,h264,384,216,384x216,24,6000,88.108,HTTP/1.1,0.419,46.817,958.06,0.274,1.891,-0.377785977,1.670403581,2.981392708,-0.5622494372,0.2766915288,4,37610,0.254,4419043.077,34
7,5,5,4,2953,165,0,378,8524,703,175814,5928,elastic,2000,h264,384,216,384x216,24,6000,113.416,HTTP/1.1,0.419,46.817,958.06,0.274,1.891,-0.377785977,1.670403581,2.981392708,-0.5622494372,0.2766915288,1,46842,0.132,7915332.734,32
7,5,5,4,2651,60,0,378,23441,703,175814,6263,elastic,2000,h264,384,216,384x216,24,6000,20.425,HTTP/1.1,0.419,46.817,958.06,0.274,1.891,-0.377785977,1.670403581,2.981392708,-0.5622494372,0.2766915288,2,58574,0.112,8911009.871,30
9,2,5,4,2960,110,0,378,12786,703,175814,5915,elastic,2000,h264,384,216,384x216,24,6000,25.011,HTTP/1.1,0.419,46.817,958.06,0.274,1.891,-0.377785977,1.670403581,2.981392708,-0.5622494372,0.2766915288,1,53040,0.318,3280111.053,37
9,2,5,4,3404,165,0,378,8524,703,175814,5626,elastic,2000,h264,384,216,384x216,24,6000,27.675,HTTP/1.1,0.419,46.817,958.06,0.274,1.891,-0.377785977,1.670403581,2.981392708,-0.5622494372,0.2766915288,2,36556,7.482,1564008.707,44
9,2,5,4,3451,128,0,378,10988,703,175814,5774,elastic,2000,h264,384,216,384x216,24,6000,28.895,HTTP/1.1,0.419,46.817,958.06,0.274,1.891,-0.377785977,1.670403581,2.981392708,-0.5622494372,0.2766915288,3,57584,0.118,3282312.798,38
9,2,5,4,3305,289,0,378,4866,703,175814,5661,elastic,2000,h264,384,216,384x216,24,6000,133.835,HTTP/1.1,0.419,46.817,958.06,0.274,1.891,-0.377785977,1.670403581,2.981392708,-0.5622494372,0.2766915288,4,36236,0.132,1539686.705,46
9,2,5,4,3318,324,0,378,4341,703,175814,5586,elastic,2000,h264,384,216,384x216,24,6000,136.511,HTTP/1.1,0.419,46.817,958.06,0.274,1.891,-0.377785977,1.670403581,2.981392708,-0.5622494372,0.2766915288,5,39952,2.266,1103216.831,58
11,4,5,4,3658,272,0,378,5171,703,175814,5344,elastic,2000,h264,384,216,384x216,24,6000,41.341,HTTP/1.1,0.419,46.817,958.06,0.274,1.891,-0.377785977,1.670403581,2.981392708,-0.5622494372,0.2766915288,1,48244,0.242,7832569.522,46
11,4,5,4,3116,63,0,378,22325,703,175814,5809,elastic,2000,h264,384,216,384x216,24,6000,23.027,HTTP/1.1,0.419,46.817,958.06,0.274,1.891,-0.377785977,1.670403581,2.981392708,-0.5622494372,0.2766915288,3,52758,0.121,8626727.433,28
11,4,5,4,3306,171,0,378,8225,703,175814,5643,elastic,2000,h264,384,216,384x216,24,6000,34.316,HTTP/1.1,0.419,46.817,958.06,0.274,1.891,-0.377785977,1.670403581,2.981392708,-0.5622494372,0.2766915288,5,35140,0.267,8829220.584,41
29,4,3,20,22557,154,0,378,5476,421,105420,18556,logistic,2000,h264,384,216,384x216,24,38000,106.943,HTTP/1.1,0.471,47.109,6180.92,0.316,1.891,-0.3269790929,1.673103885,3.791053123,-0.5003129174,0.2766915288,3,36250,0.197,4114304.631,21
34,1,3,20,22691,103,0,378,8187,421,105420,18471,logistic,2000,h264,384,216,384x216,24,38000,22.218,HTTP/1.1,0.471,47.109,6180.92,0.316,1.891,-0.3269790929,1.673103885,3.791053123,-0.5003129174,0.2766915288,1,42958,0.194,2778981.981,24
34,1,3,20,23223,127,0,378,6640,421,105420,17983,logistic,2000,h264,384,216,384x216,24,38000,32.998,HTTP/1.1,0.471,47.109,6180.92,0.316,1.891,-0.3269790929,1.673103885,3.791053123,-0.5003129174,0.2766915288,2,57098,8.561,1498822.428,31
34,1,3,20,23161,112,0,378,7530,421,105420,18018,logistic,2000,h264,384,216,384x216,24,38000,18.547,HTTP/1.1,0.471,47.109,6180.92,0.316,1.891,-0.3269790929,1.673103885,3.791053123,-0.5003129174,0.2766915288,3,40060,0.218,1554030.597,29
38,2,3,20,22531,92,0,378,9166,421,105420,18644,logistic,2000,h264,384,216,384x216,24,38000,17.314,HTTP/1.1,0.481,47.158,6319.982,0.323,1.891,-0.3178549236,1.673555378,3.800715841,-0.4907974777,0.2766915288,1,41192,0.194,2290114.893,27
38,2,3,20,22849,77,0,378,10952,421,105420,18406,logistic,2000,h264,384,216,384x216,24,38000,15.608,HTTP/1.1,0.471,47.109,6180.92,0.316,1.891,-0.3269790929,1.673103885,3.791053123,-0.5003129174,0.2766915288,2,55328,2.243,2695937.325,20
38,2,3,20,23112,85,0,378,9921,421,105420,18104,logistic,2000,h264,384,216,384x216,24,38000,18.714,HTTP/1.1,0.471,47.109,6180.92,0.316,1.891,-0.3269790929,1.673103885,3.791053123,-0.5003129174,0.2766915288,3,38298,0.124,2630421.792,20
84,7,2,36,102443,1288,8,3091,2454,1580,395219,2000,conventional,2000,h264,1280,720,1280x720,24,70000,35.517,HTTP/1.1,1.659,63.805,86028.766,5.151,1.891,0.219846386,1.804854713,4.934643693,0.7118915499,0.2766915288,2,43618,17.856,329008.86,138
91,10,2,20,22460,315,0,378,2677,421,105420,18560,logistic,2000,h264,384,216,384x216,24,38000,78.957,HTTP/1.1,0.481,47.158,6319.982,0.323,1.891,-0.3178549236,1.673555378,3.800715841,-0.4907974777,0.2766915288,1,52616,11.449,531010.7717,38
4,1,5,50,103724,192,230,1077,7379,708,177096,2000,elastic,2000,h264,640,360,640x360,24,98000,21.593,HTTP/1.1,1.828,66.326,135429.45,-20.943,1.89,0.2619761914,1.821683807,5.131713115,0,0.2764618042,1,55376,0.182,1505497.491,40
4,1,5,50,103897,268,439,1077,5286,708,177096,2000,elastic,2000,h264,640,360,640x360,24,98000,104.155,HTTP/1.1,1.344,64.733,123805.694,-19.887,1.89,0.1283992687,1.811125735,5.092740619,0,0.2764618042,2,38884,0.152,1506648.767,46
18,1,2,2,744,96,0,378,11414,547,136969,4000,elastic,2000,h264,384,216,384x216,24,2000,20.089,HTTP/1.1,0.419,47.061,-11520.97,0.309,1.89,-0.377785977,1.672661151,0,-0.5100415206,0.2764618042,2,40064,4.049,2386736.487,34
27,2,2,2,1195,89,0,378,12311,547,136969,4000,bba,2000,h264,384,216,384x216,24,2000,1.183,HTTP/1.1,0.419,47.061,-11520.97,0.309,1.89,-0.377785977,1.672661151,0,-0.5100415206,0.2764618042,2,46846,0.401,2436889.41,29
30,1,3,2,1181,73,0,378,15010,547,136969,4000,bba,2000,h264,384,216,384x216,24,2000,0.445,HTTP/1.1,0.419,47.061,-11520.97,0.309,1.89,-0.377785977,1.672661151,0,-0.5100415206,0.2764618042,1,59872,1.519,2726011.882,29
30,1,3,2,1206,80,0,378,13696,547,136969,4000,bba,2000,h264,384,216,384x216,24,2000,0.272,HTTP/1.1,0.419,47.061,-11520.97,0.309,1.89,-0.377785977,1.672661151,0,-0.5100415206,0.2764618042,2,45774,5.406,2322847.178,31
30,1,3,2,1288,60,0,378,18262,547,136969,4000,bba,2000,h264,384,216,384x216,24,2000,0.716,HTTP/1.1,0.419,47.061,-11520.97,0.309,1.89,-0.377785977,1.672661151,0,-0.5100415206,0.2764618042,3,56974,0.247,3812901.253,26
31,5,3,2,1199,60,0,378,18262,547,136969,4000,bba,2000,h264,384,216,384x216,24,2000,0.274,HTTP/1.1,0.419,47.061,-11520.97,0.309,1.89,-0.377785977,1.672661151,0,-0.5100415206,0.2764618042,1,35970,1.067,6684141.291,26
31,5,3,2,1186,67,0,378,16354,547,136969,4000,bba,2000,h264,384,216,384x216,24,2000,0.371,HTTP/1.1,0.419,47.061,-11520.97,0.309,1.89,-0.377785977,1.672661151,0,-0.5100415206,0.2764618042,2,50100,0.292,6871281.178,32
31,5,3,2,1214,37,0,378,29614,547,136969,4000,bba,2000,h264,384,216,384x216,24,2000,0.245,HTTP/1.1,0.419,47.061,-11520.97,0.309,1.89,-0.377785977,1.672661151,0,-0.5100415206,0.2764618042,3,33070,0.125,8179823.515,25
35,5,2,2,1092,54,0,378,20291,547,136969,4000,bba,2000,h264,384,216,384x216,24,2000,0.295,HTTP/1.1,0.419,47.061,-11520.97,0.309,1.89,-0.377785977,1.672661151,0,-0.5100415206,0.2764618042,1,36800,3.605,4580242.38,30
35,5,2,2,1093,38,0,378,28835,547,136969,4000,bba,2000,h264,384,216,384x216,24,2000,0.898,HTTP/1.1,0.419,47.061,-11520.97,0.309,1.89,-0.377785977,1.672661151,0,-0.5100415206,0.2764618042,2,50930,0.168,7505443.405,27
36,4,2,2,1063,62,0,378,17673,547,136969,4000,bba,2000,h264,384,216,384x216,24,2000,0.287,HTTP/1.1,0.419,47.061,-11520.97,0.309,1.89,-0.377785977,1.672661151,0,-0.5100415206,0.2764618042,1,34386,2.797,7577993.814,26
36,4,2,2,1046,41,0,378,26725,547,136969,4000,bba,2000,h264,384,216,384x216,24,2000,0.26,HTTP/1.1,0.419,47.061,-11520.97,0.309,1.89,-0.377785977,1.672661151,0,-0.5100415206,0.2764618042,2,48516,0.182,5797915.863,44
37,4,3,2,1117,33,0,378,33204,547,136969,4000,bba,2000,h264,384,216,384x216,24,2000,0.277,HTTP/1.1,0.419,47.061,-11520.97,0.309,1.89,-0.377785977,1.672661151,0,-0.5100415206,0.2764618042,1,35000,0.094,8586843.588,25
37,4,3,2,1139,33,0,378,33204,547,136969,4000,bba,2000,h264,384,216,384x216,24,2000,0.275,HTTP/1.1,0.419,47.061,-11520.97,0.309,1.89,-0.377785977,1.672661151,0,-0.5100415206,0.2764618042,2,49134,0.191,8253102.759,40
39,2,3,2,1247,107,0,378,10240,547,136969,4000,bba,2000,h264,384,216,384x216,24,2000,0.255,HTTP/1.1,0.419,47.061,-11520.97,0.309,1.89,-0.377785977,1.672661151,0,-0.5100415206,0.2764618042,1,33326,0.181,1743047.019,43
39,2,3,2,1286,183,0,378,5987,547,136969,4000,bba,2000,h264,384,216,384x216,24,2000,0.398,HTTP/1.1,0.419,47.061,-11520.97,0.309,1.89,-0.377785977,1.672661151,0,-0.5100415206,0.2764618042,2,47460,14.438,1018379.406,31
39,2,3,2,1330,180,0,378,6087,547,136969,4000,bba,2000,h264,384,216,384x216,24,2000,0.273,HTTP/1.1,0.419,47.061,-11520.97,0.309,1.89,-0.377785977,1.672661151,0,-0.5100415206,0.2764618042,3,58660,22.129,1009848.808,32
41,1,2,2,1610,108,0,378,10145,547,136969,4000,bba,2000,h264,384,216,384x216,24,2000,2.058,HTTP/1.1,0.419,47.061,-11520.97,0.309,1.89,-0.377785977,1.672661151,0,-0.5100415206,0.2764618042,1,59228,2.918,1737135.332,38
41,1,2,2,1590,85,0,378,12891,547,136969,4000,bba,2000,h264,384,216,384x216,24,2000,2.061,HTTP/1.1,0.419,47.061,-11520.97,0.309,1.89,-0.377785977,1.672661151,0,-0.5100415206,0.2764618042,2,45130,0.309,2298292.932,32
55,2,2,2,825,134,0,378,8177,547,136969,4000,conventional,2000,h264,384,216,384x216,24,2000,17.157,HTTP/1.1,0.419,47.061,-11520.97,0.309,1.89,-0.377785977,1.672661151,0,-0.5100415206,0.2764618042,1,45206,3.833,1528635.736,38
55,2,2,2,816,137,0,378,7998,547,136969,4000,conventional,2000,h264,384,216,384x216,24,2000,22.666,HTTP/1.1,0.419,47.061,-11520.97,0.309,1.89,-0.377785977,1.672661151,0,-0.5100415206,0.2764618042,2,59340,3.909,1720211.152,32
57,1,2,2,1250,103,0,378,10638,547,136969,4000,conventional,2000,h264,384,216,384x216,24,2000,24.592,HTTP/1.1,0.419,47.061,-11520.97,0.309,1.89,-0.377785977,1.672661151,0,-0.5100415206,0.2764618042,2,57624,5.202,2321982.263,26
68,9,2,2,3625,1944,0,378,563,547,136969,4000,bba,2000,h264,384,216,384x216,24,2000,8.228,HTTP/1.1,0.419,47.061,-11520.97,0.309,1.89,-0.377785977,1.672661151,0,-0.5100415206,0.2764618042,1,36550,127.412,76666.23265,55
68,9,2,2,3593,504,0,378,2174,547,136969,4000,bba,2000,h264,384,216,384x216,24,2000,177.371,HTTP/1.1,0.419,47.061,-11520.97,0.309,1.89,-0.377785977,1.672661151,0,-0.5100415206,0.2764618042,2,58758,8.915,12264752.23,56
69,8,2,2,3634,1964,0,378,557,547,136969,4000,bba,2000,h264,384,216,384x216,24,2000,8.166,HTTP/1.1,0.419,47.061,-11520.97,0.309,1.89,-0.377785977,1.672661151,0,-0.5100415206,0.2764618042,1,59722,127.159,75792.8745,56
69,8,2,2,6181,2915,0,378,375,547,136969,4000,bba,2000,h264,384,216,384x216,24,2000,177.35,HTTP/1.1,0.419,47.061,-11520.97,0.309,1.89,-0.377785977,1.672661151,0,-0.5100415206,0.2764618042,2,53698,3.066,81001.2145,51
72,7,2,2,1341,479,0,378,2287,547,136969,4000,bba,2000,h264,384,216,384x216,24,2000,1.057,HTTP/1.1,0.419,47.061,-11520.97,0.309,1.89,-0.377785977,1.672661151,0,-0.5100415206,0.2764618042,1,50542,0.397,312656.9643,49
72,7,2,2,1723,461,0,378,2376,547,136969,4000,bba,2000,h264,384,216,384x216,24,2000,17.811,HTTP/1.1,0.419,47.061,-11520.97,0.309,1.89,-0.377785977,1.672661151,0,-0.5100415206,0.2764618042,2,44518,17.05,352921.8073,49
75,7,2,2,1498,745,0,378,1470,547,136969,4000,elastic,2000,h264,384,216,384x216,24,2000,85.297,HTTP/1.1,0.419,47.061,-11520.97,0.309,1.89,-0.377785977,1.672661151,0,-0.5100415206,0.2764618042,1,51532,38.725,234850.6506,49
84,7,2,2,1488,739,0,378,1482,547,136969,4000,conventional,2000,h264,384,216,384x216,24,2000,45.082,HTTP/1.1,0.419,47.061,-11520.97,0.309,1.89,-0.377785977,1.672661151,0,-0.5100415206,0.2764618042,2,43352,38.561,221937.5044,49
89,10,2,2,1189,552,0,378,1985,547,136969,4000,conventional,2000,h264,384,216,384x216,24,2000,16.544,HTTP/1.1,0.419,47.061,-11520.97,0.309,1.89,-0.377785977,1.672661151,0,-0.5100415206,0.2764618042,2,39974,18.22,296305.2554,49
92,10,2,2,1032,308,0,378,3557,547,136969,4000,bba,2000,h264,384,216,384x216,24,2000,0.759,HTTP/1.1,0.419,47.061,-11520.97,0.309,1.89,-0.377785977,1.672661151,0,-0.5100415206,0.2764618042,2,39376,0.46,479897.019,49
96,11,2,2,1077,430,0,378,2548,547,136969,4000,elastic,2000,h264,384,216,384x216,24,2000,13.417,HTTP/1.1,0.419,47.061,-11520.97,0.309,1.89,-0.377785977,1.672661151,0,-0.5100415206,0.2764618042,1,44822,16.629,368047.731,49
96,11,2,2,1085,442,0,378,2479,547,136969,4000,elastic,2000,h264,384,216,384x216,24,2000,59.124,HTTP/1.1,0.419,47.061,-11520.97,0.309,1.89,-0.377785977,1.672661151,0,-0.5100415206,0.2764618042,2,53488,12.572,411030.152,49
97,11,2,2,1216,324,0,378,3381,547,136969,4000,bba,2000,h264,384,216,384x216,24,2000,8.987,HTTP/1.1,0.419,47.061,-11520.97,0.309,1.89,-0.377785977,1.672661151,0,-0.5100415206,0.2764618042,2,52884,12.803,506965.6411,49
100,11,2,2,1163,402,0,378,2725,547,136969,4000,conventional,2000,h264,384,216,384x216,24,2000,21.887,HTTP/1.1,0.419,47.061,-11520.97,0.309,1.89,-0.377785977,1.672661151,0,-0.5100415206,0.2764618042,2,51716,31.074,392770.5393,49
4,1,5,46,97194,151,452,1077,7383,557,139356,2000,elastic,2000,h264,640,360,640x360,24,90000,23.966,HTTP/1.1,1.68,66.323,122006.625,-19.174,1.889,0.2253092817,1.821664163,5.086383414,0,0.2762319579,3,59848,5.568,1439671.177,29
4,1,5,46,96280,233,415,1077,4784,557,139356,2000,elastic,2000,h264,640,360,640x360,24,90000,30.687,HTTP/1.1,1.099,64.022,109389.808,-23.076,1.889,0.04099769242,1.806329237,5.03897686,0,0.2762319579,5,42212,13.871,840984.2683,37
29,4,3,19,21000,70,0,378,13307,465,116443,18140,logistic,2000,h264,384,216,384x216,24,36000,22.893,HTTP/1.1,0.466,47.086,5802.343,0.313,1.889,-0.3316140833,1.672891798,3.763603398,-0.5044556625,0.2762319579,2,53268,0.13,3993359.576,26
29,4,3,19,21114,108,0,378,8625,465,116443,17999,logistic,2000,h264,384,216,384x216,24,36000,21.578,HTTP/1.1,0.466,47.086,5802.343,0.313,1.889,-0.3316140833,1.672891798,3.763603398,-0.5044556625,0.2762319579,3,36238,0.126,4164709.242,29
34,1,3,19,21312,85,0,378,10959,465,116443,17850,logistic,2000,h264,384,216,384x216,24,36000,18.118,HTTP/1.1,0.466,47.086,5802.343,0.313,1.889,-0.3316140833,1.672891798,3.763603398,-0.5044556625,0.2762319579,1,42946,0.277,2554823.169,28
34,1,3,19,21720,87,0,378,10707,465,116443,17485,logistic,2000,h264,384,216,384x216,24,36000,20.157,HTTP/1.1,0.466,47.086,5802.343,0.313,1.889,-0.3316140833,1.672891798,3.763603398,-0.5044556625,0.2762319579,2,57082,0.193,2567078.135,28
34,1,3,19,21802,98,0,378,9505,465,116443,17376,logistic,2000,h264,384,216,384x216,24,36000,19.324,HTTP/1.1,0.466,47.086,5802.343,0.313,1.889,-0.3316140833,1.672891798,3.763603398,-0.5044556625,0.2762319579,3,40052,0.183,2660084.819,24
38,2,3,19,21177,95,0,378,9805,465,116443,17997,logistic,2000,h264,384,216,384x216,24,36000,18.842,HTTP/1.1,0.476,47.138,5941.405,0.32,1.889,-0.3223930473,1.673371152,3.773889157,-0.4948500217,0.2762319579,1,41180,1.948,2188403.894,30
38,2,3,19,21508,96,0,378,9703,465,116443,17746,logistic,2000,h264,384,216,384x216,24,36000,20.974,HTTP/1.1,0.466,47.086,5802.343,0.313,1.889,-0.3316140833,1.672891798,3.763603398,-0.5044556625,0.2762319579,2,55316,0.871,2191857.516,28
38,2,3,19,21748,200,0,378,4657,465,116443,17468,logistic,2000,h264,384,216,384x216,24,36000,21.203,HTTP/1.1,0.466,47.086,5802.343,0.313,1.889,-0.3316140833,1.672891798,3.763603398,-0.5044556625,0.2762319579,3,38286,0.199,2564426.078,30
71,7,2,19,21298,693,0,378,1344,465,116443,18123,logistic,2000,h264,384,216,384x216,24,36000,12.628,HTTP/1.1,0.466,47.086,5802.343,0.313,1.889,-0.3316140833,1.672891798,3.763603398,-0.5044556625,0.2762319579,2,44074,32.94,181998.0063,42
85,7,2,27,80417,2746,1619,4375,3829,5258,1314597,2000,exponential,2000,h264,1920,1080,1920x1080,24,52000,44.965,HTTP/1.1,1.688,64.794,52821.148,-18.205,1.889,0.2273724423,1.811534792,4.722807836,0,0.2762319579,2,50258,19.136,495372.8141,439
91,10,2,19,21113,275,0,378,3387,465,116443,17907,logistic,2000,h264,384,216,384x216,24,36000,23.862,HTTP/1.1,0.476,47.138,5941.405,0.32,1.889,-0.3223930473,1.673371152,3.773889157,-0.4948500217,0.2762319579,1,52608,9.802,545374.6512,42
91,10,2,19,20610,275,0,378,3387,465,116443,18347,logistic,2000,h264,384,216,384x216,24,36000,18.508,HTTP/1.1,0.476,47.138,5941.405,0.32,1.889,-0.3223930473,1.673371152,3.773889157,-0.4948500217,0.2762319579,2,38910,25.214,516589.2516,42
